"Points:0","Points:1","Points:2","X","Y"
14.403,0.042647,14.106,14.403,0.042647
14.418,0.042647,14.106,14.418,0.042647
14.434,0.042647,14.106,14.434,0.042647
14.449,0.042647,14.106,14.449,0.042647
14.464,0.042647,14.106,14.464,0.042647
14.479,0.042647,14.106,14.479,0.042647
14.495,0.042647,14.106,14.495,0.042647
14.51,0.042647,14.106,14.51,0.042647
14.525,0.042647,14.106,14.525,0.042647
14.54,0.042647,14.106,14.54,0.042647
14.556,0.042647,14.106,14.556,0.042647
14.571,0.042647,14.106,14.571,0.042647
14.586,0.042647,14.106,14.586,0.042647
14.602,0.042647,14.106,14.602,0.042647
14.617,0.042647,14.106,14.617,0.042647
14.632,0.042647,14.106,14.632,0.042647
14.647,0.042647,14.106,14.647,0.042647
14.663,0.042647,14.106,14.663,0.042647
14.678,0.042647,14.106,14.678,0.042647
14.693,0.042647,14.106,14.693,0.042647
14.709,0.042647,14.106,14.709,0.042647
14.724,0.042647,14.106,14.724,0.042647
14.739,0.042647,14.106,14.739,0.042647
14.754,0.042647,14.106,14.754,0.042647
14.77,0.042647,14.106,14.77,0.042647
14.785,0.042647,14.106,14.785,0.042647
14.8,0.042647,14.106,14.8,0.042647
14.815,0.042647,14.106,14.815,0.042647
14.831,0.042647,14.106,14.831,0.042647
14.846,0.042647,14.106,14.846,0.042647
14.861,0.042647,14.106,14.861,0.042647
14.877,0.042647,14.106,14.877,0.042647
14.892,0.042647,14.106,14.892,0.042647
14.907,0.042647,14.106,14.907,0.042647
14.922,0.042647,14.106,14.922,0.042647
14.938,0.042647,14.106,14.938,0.042647
14.953,0.042647,14.106,14.953,0.042647
14.968,0.042647,14.106,14.968,0.042647
14.983,0.042647,14.106,14.983,0.042647
14.999,0.042647,14.106,14.999,0.042647
15.014,0.042647,14.106,15.014,0.042647
15.029,0.042647,14.106,15.029,0.042647
15.045,0.042647,14.106,15.045,0.042647
15.06,0.042647,14.106,15.06,0.042647
15.075,0.042647,14.106,15.075,0.042647
15.09,0.042647,14.106,15.09,0.042647
15.106,0.042647,14.106,15.106,0.042647
15.121,0.042647,14.106,15.121,0.042647
15.136,0.042647,14.106,15.136,0.042647
15.151,0.042647,14.106,15.151,0.042647
15.167,0.042647,14.106,15.167,0.042647
15.182,0.042647,14.106,15.182,0.042647
15.197,0.042647,14.106,15.197,0.042647
15.213,0.042647,14.106,15.213,0.042647
15.228,0.042647,14.106,15.228,0.042647
15.243,0.042647,14.106,15.243,0.042647
15.258,0.042647,14.106,15.258,0.042647
15.274,0.042647,14.106,15.274,0.042647
15.289,0.042647,14.106,15.289,0.042647
15.304,0.042647,14.106,15.304,0.042647
15.319,0.042647,14.106,15.319,0.042647
15.335,0.042647,14.106,15.335,0.042647
15.35,0.042647,14.106,15.35,0.042647
15.365,0.042647,14.106,15.365,0.042647
15.381,0.042647,14.106,15.381,0.042647
15.396,0.042647,14.106,15.396,0.042647
15.411,0.042647,14.106,15.411,0.042647
15.426,0.042647,14.106,15.426,0.042647
15.442,0.042647,14.106,15.442,0.042647
15.457,0.042647,14.106,15.457,0.042647
15.472,0.042647,14.106,15.472,0.042647
15.487,0.042647,14.106,15.487,0.042647
15.503,0.042647,14.106,15.503,0.042647
15.518,0.042647,14.106,15.518,0.042647
15.533,0.042647,14.106,15.533,0.042647
15.549,0.042647,14.106,15.549,0.042647
15.564,0.042647,14.106,15.564,0.042647
15.579,0.042647,14.106,15.579,0.042647
15.594,0.042647,14.106,15.594,0.042647
15.61,0.042647,14.106,15.61,0.042647
15.625,0.042647,14.106,15.625,0.042647
15.64,0.042647,14.106,15.64,0.042647
15.655,0.042647,14.106,15.655,0.042647
15.671,0.042647,14.106,15.671,0.042647
15.686,0.042647,14.106,15.686,0.042647
15.701,0.042647,14.106,15.701,0.042647
15.717,0.042647,14.106,15.717,0.042647
15.732,0.042647,14.106,15.732,0.042647
15.747,0.042647,14.106,15.747,0.042647
15.762,0.042647,14.106,15.762,0.042647
15.778,0.042647,14.106,15.778,0.042647
15.793,0.042647,14.106,15.793,0.042647
15.808,0.042647,14.106,15.808,0.042647
15.823,0.042647,14.106,15.823,0.042647
15.839,0.042647,14.106,15.839,0.042647
15.854,0.042647,14.106,15.854,0.042647
15.869,0.042647,14.106,15.869,0.042647
15.885,0.042647,14.106,15.885,0.042647
15.9,0.042647,14.106,15.9,0.042647
15.915,0.042647,14.106,15.915,0.042647
15.93,0.042647,14.106,15.93,0.042647
15.946,0.042647,14.106,15.946,0.042647
15.961,0.042647,14.106,15.961,0.042647
15.976,0.042647,14.106,15.976,0.042647
15.992,0.042647,14.106,15.992,0.042647
16.007,0.042647,14.106,16.007,0.042647
16.022,0.042647,14.106,16.022,0.042647
16.037,0.042647,14.106,16.037,0.042647
16.053,0.042647,14.106,16.053,0.042647
16.068,0.042647,14.106,16.068,0.042647
16.083,0.042647,14.106,16.083,0.042647
16.098,0.042647,14.106,16.098,0.042647
16.114,0.042647,14.106,16.114,0.042647
16.129,0.042647,14.106,16.129,0.042647
16.144,0.042647,14.106,16.144,0.042647
16.16,0.042647,14.106,16.16,0.042647
16.175,0.042647,14.106,16.175,0.042647
16.19,0.042647,14.106,16.19,0.042647
16.205,0.042647,14.106,16.205,0.042647
16.221,0.042647,14.106,16.221,0.042647
16.236,0.042647,14.106,16.236,0.042647
16.251,0.042647,14.106,16.251,0.042647
16.266,0.042647,14.106,16.266,0.042647
16.282,0.042647,14.106,16.282,0.042647
16.297,0.042647,14.106,16.297,0.042647
16.312,0.042647,14.106,16.312,0.042647
16.328,0.042647,14.106,16.328,0.042647
16.343,0.042647,14.106,16.343,0.042647
16.358,0.042647,14.106,16.358,0.042647
16.373,0.042647,14.106,16.373,0.042647
16.389,0.042647,14.106,16.389,0.042647
16.404,0.042647,14.106,16.404,0.042647
16.419,0.042647,14.106,16.419,0.042647
16.434,0.042647,14.106,16.434,0.042647
16.45,0.042647,14.106,16.45,0.042647
16.465,0.042647,14.106,16.465,0.042647
16.48,0.042647,14.106,16.48,0.042647
16.496,0.042647,14.106,16.496,0.042647
16.511,0.042647,14.106,16.511,0.042647
16.526,0.042647,14.106,16.526,0.042647
16.541,0.042647,14.106,16.541,0.042647
16.557,0.042647,14.106,16.557,0.042647
16.572,0.042647,14.106,16.572,0.042647
16.587,0.042647,14.106,16.587,0.042647
16.602,0.042647,14.106,16.602,0.042647
16.618,0.042647,14.106,16.618,0.042647
16.633,0.042647,14.106,16.633,0.042647
16.648,0.042647,14.106,16.648,0.042647
16.664,0.042647,14.106,16.664,0.042647
16.679,0.042647,14.106,16.679,0.042647
16.694,0.042647,14.106,16.694,0.042647
16.709,0.042647,14.106,16.709,0.042647
16.725,0.042647,14.106,16.725,0.042647
16.74,0.042647,14.106,16.74,0.042647
16.755,0.042647,14.106,16.755,0.042647
16.77,0.042647,14.106,16.77,0.042647
16.786,0.042647,14.106,16.786,0.042647
16.801,0.042647,14.106,16.801,0.042647
16.816,0.042647,14.106,16.816,0.042647
16.832,0.042647,14.106,16.832,0.042647
16.847,0.042647,14.106,16.847,0.042647
16.862,0.042647,14.106,16.862,0.042647
16.877,0.042647,14.106,16.877,0.042647
16.893,0.042647,14.106,16.893,0.042647
16.908,0.042647,14.106,16.908,0.042647
16.923,0.042647,14.106,16.923,0.042647
16.938,0.042647,14.106,16.938,0.042647
16.954,0.042647,14.106,16.954,0.042647
16.969,0.042647,14.106,16.969,0.042647
16.984,0.042647,14.106,16.984,0.042647
17,0.042647,14.106,17,0.042647
17.015,0.042647,14.106,17.015,0.042647
17.03,0.042647,14.106,17.03,0.042647
17.045,0.042647,14.106,17.045,0.042647
17.061,0.042647,14.106,17.061,0.042647
17.076,0.042647,14.106,17.076,0.042647
17.091,0.042647,14.106,17.091,0.042647
17.106,0.042647,14.106,17.106,0.042647
17.122,0.042647,14.106,17.122,0.042647
17.137,0.042647,14.106,17.137,0.042647
17.152,0.042647,14.106,17.152,0.042647
17.168,0.042647,14.106,17.168,0.042647
17.183,0.042647,14.106,17.183,0.042647
17.198,0.042647,14.106,17.198,0.042647
17.213,0.042647,14.106,17.213,0.042647
17.229,0.042647,14.106,17.229,0.042647
17.244,0.042647,14.106,17.244,0.042647
17.259,0.042647,14.106,17.259,0.042647
17.275,0.042647,14.106,17.275,0.042647
17.29,0.042647,14.106,17.29,0.042647
17.305,0.042647,14.106,17.305,0.042647
17.32,0.042647,14.106,17.32,0.042647
17.336,0.042647,14.106,17.336,0.042647
17.351,0.042647,14.106,17.351,0.042647
17.366,0.042647,14.106,17.366,0.042647
17.381,0.042647,14.106,17.381,0.042647
17.397,0.042647,14.106,17.397,0.042647
17.412,0.042647,14.106,17.412,0.042647
17.427,0.042647,14.106,17.427,0.042647
17.443,0.042647,14.106,17.443,0.042647
17.458,0.042647,14.106,17.458,0.042647
17.473,0.042647,14.106,17.473,0.042647
17.488,0.042647,14.106,17.488,0.042647
17.504,0.042647,14.106,17.504,0.042647
17.519,0.042647,14.106,17.519,0.042647
17.534,0.042647,14.106,17.534,0.042647
17.549,0.042647,14.106,17.549,0.042647
17.565,0.042647,14.106,17.565,0.042647
17.58,0.042647,14.106,17.58,0.042647
17.595,0.042647,14.106,17.595,0.042647
17.611,0.042647,14.106,17.611,0.042647
17.626,0.042647,14.106,17.626,0.042647
17.641,0.042647,14.106,17.641,0.042647
17.656,0.042647,14.106,17.656,0.042647
17.672,0.042647,14.106,17.672,0.042647
17.687,0.042647,14.106,17.687,0.042647
17.702,0.042647,14.106,17.702,0.042647
17.717,0.042647,14.106,17.717,0.042647
17.733,0.042647,14.106,17.733,0.042647
17.748,0.042647,14.106,17.748,0.042647
17.763,0.042647,14.106,17.763,0.042647
17.779,0.042647,14.106,17.779,0.042647
17.794,0.042647,14.106,17.794,0.042647
17.809,0.042647,14.106,17.809,0.042647
17.824,0.042647,14.106,17.824,0.042647
17.84,0.042647,14.106,17.84,0.042647
17.855,0.042647,14.106,17.855,0.042647
17.87,0.042647,14.106,17.87,0.042647
17.885,0.042647,14.106,17.885,0.042647
17.901,0.042647,14.106,17.901,0.042647
17.916,0.042647,14.106,17.916,0.042647
17.931,0.042647,14.106,17.931,0.042647
17.947,0.042647,14.106,17.947,0.042647
17.962,0.042647,14.106,17.962,0.042647
17.977,0.042647,14.106,17.977,0.042647
17.992,0.042647,14.106,17.992,0.042647
18.008,0.042647,14.106,18.008,0.042647
18.023,0.042647,14.106,18.023,0.042647
18.038,0.042647,14.106,18.038,0.042647
18.053,0.042647,14.106,18.053,0.042647
18.069,0.042647,14.106,18.069,0.042647
18.084,0.042647,14.106,18.084,0.042647
18.099,0.042647,14.106,18.099,0.042647
18.115,0.042647,14.106,18.115,0.042647
18.13,0.042647,14.106,18.13,0.042647
18.145,0.042647,14.106,18.145,0.042647
18.16,0.042647,14.106,18.16,0.042647
18.176,0.042647,14.106,18.176,0.042647
18.191,0.042647,14.106,18.191,0.042647
18.206,0.042647,14.106,18.206,0.042647
18.221,0.042647,14.106,18.221,0.042647
18.237,0.042647,14.106,18.237,0.042647
18.252,0.042647,14.106,18.252,0.042647
18.267,0.042647,14.106,18.267,0.042647
18.283,0.042647,14.106,18.283,0.042647
18.298,0.042647,14.106,18.298,0.042647
18.313,0.042647,14.106,18.313,0.042647
18.328,0.042647,14.106,18.328,0.042647
18.344,0.042647,14.106,18.344,0.042647
18.359,0.042647,14.106,18.359,0.042647
18.374,0.042647,14.106,18.374,0.042647
18.389,0.042647,14.106,18.389,0.042647
18.405,0.042647,14.106,18.405,0.042647
18.42,0.042647,14.106,18.42,0.042647
18.435,0.042647,14.106,18.435,0.042647
18.451,0.042647,14.106,18.451,0.042647
18.466,0.042647,14.106,18.466,0.042647
18.481,0.042647,14.106,18.481,0.042647
18.496,0.042647,14.106,18.496,0.042647
18.512,0.042647,14.106,18.512,0.042647
18.527,0.042647,14.106,18.527,0.042647
18.542,0.042647,14.106,18.542,0.042647
18.558,0.042647,14.106,18.558,0.042647
18.573,0.042647,14.106,18.573,0.042647
18.588,0.042647,14.106,18.588,0.042647
18.603,0.042647,14.106,18.603,0.042647
18.619,0.042647,14.106,18.619,0.042647
18.634,0.042647,14.106,18.634,0.042647
18.649,0.042647,14.106,18.649,0.042647
18.664,0.042647,14.106,18.664,0.042647
18.68,0.042647,14.106,18.68,0.042647
18.695,0.042647,14.106,18.695,0.042647
18.71,0.042647,14.106,18.71,0.042647
18.726,0.042647,14.106,18.726,0.042647
18.741,0.042647,14.106,18.741,0.042647
18.756,0.042647,14.106,18.756,0.042647
18.771,0.042647,14.106,18.771,0.042647
18.787,0.042647,14.106,18.787,0.042647
18.802,0.042647,14.106,18.802,0.042647
18.817,0.042647,14.106,18.817,0.042647
18.832,0.042647,14.106,18.832,0.042647
18.848,0.042647,14.106,18.848,0.042647
18.863,0.042647,14.106,18.863,0.042647
18.878,0.042647,14.106,18.878,0.042647
18.894,0.042647,14.106,18.894,0.042647
18.909,0.042647,14.106,18.909,0.042647
18.924,0.042647,14.106,18.924,0.042647
18.939,0.042647,14.106,18.939,0.042647
18.955,0.042647,14.106,18.955,0.042647
18.97,0.042647,14.106,18.97,0.042647
18.985,0.042647,14.106,18.985,0.042647
19,0.042647,14.106,19,0.042647
19.016,0.042647,14.106,19.016,0.042647
19.031,0.042647,14.106,19.031,0.042647
19.046,0.042647,14.106,19.046,0.042647
19.062,0.042647,14.106,19.062,0.042647
19.077,0.042647,14.106,19.077,0.042647
19.092,0.042647,14.106,19.092,0.042647
19.107,0.042647,14.106,19.107,0.042647
19.123,0.042647,14.106,19.123,0.042647
19.138,0.042647,14.106,19.138,0.042647
19.153,0.042647,14.106,19.153,0.042647
19.168,0.042647,14.106,19.168,0.042647
19.184,0.042647,14.106,19.184,0.042647
19.199,0.042647,14.106,19.199,0.042647
19.214,0.042647,14.106,19.214,0.042647
19.23,0.042647,14.106,19.23,0.042647
19.245,0.042647,14.106,19.245,0.042647
19.26,0.042647,14.106,19.26,0.042647
19.275,0.042647,14.106,19.275,0.042647
19.291,0.042647,14.106,19.291,0.042647
19.306,0.042647,14.106,19.306,0.042647
19.321,0.042647,14.106,19.321,0.042647
19.336,0.042647,14.106,19.336,0.042647
19.352,0.042647,14.106,19.352,0.042647
19.367,0.042647,14.106,19.367,0.042647
19.382,0.042647,14.106,19.382,0.042647
19.398,0.042647,14.106,19.398,0.042647
19.413,0.042647,14.106,19.413,0.042647
19.428,0.042647,14.106,19.428,0.042647
19.443,0.042647,14.106,19.443,0.042647
19.459,0.042647,14.106,19.459,0.042647
19.474,0.042647,14.106,19.474,0.042647
19.489,0.042647,14.106,19.489,0.042647
19.504,0.042647,14.106,19.504,0.042647
19.52,0.042647,14.106,19.52,0.042647
19.535,0.042647,14.106,19.535,0.042647
19.55,0.042647,14.106,19.55,0.042647
19.566,0.042647,14.106,19.566,0.042647
19.581,0.042647,14.106,19.581,0.042647
19.596,0.042647,14.106,19.596,0.042647
19.611,0.042647,14.106,19.611,0.042647
19.627,0.042647,14.106,19.627,0.042647
19.642,0.042647,14.106,19.642,0.042647
19.657,0.042647,14.106,19.657,0.042647
19.672,0.042647,14.106,19.672,0.042647
19.688,0.042647,14.106,19.688,0.042647
19.703,0.042647,14.106,19.703,0.042647
19.718,0.042647,14.106,19.718,0.042647
19.734,0.042647,14.106,19.734,0.042647
19.749,0.042647,14.106,19.749,0.042647
19.764,0.042647,14.106,19.764,0.042647
19.779,0.042647,14.106,19.779,0.042647
19.795,0.042647,14.106,19.795,0.042647
19.81,0.042647,14.106,19.81,0.042647
19.825,0.042647,14.106,19.825,0.042647
19.84,0.042647,14.106,19.84,0.042647
19.856,0.042647,14.106,19.856,0.042647
19.871,0.042647,14.106,19.871,0.042647
19.886,0.042647,14.106,19.886,0.042647
19.902,0.042647,14.106,19.902,0.042647
19.917,0.042647,14.106,19.917,0.042647
19.932,0.042647,14.106,19.932,0.042647
19.947,0.042647,14.106,19.947,0.042647
19.963,0.042647,14.106,19.963,0.042647
19.978,0.042647,14.106,19.978,0.042647
19.993,0.042647,14.106,19.993,0.042647
20.009,0.042647,14.106,20.009,0.042647
20.024,0.042647,14.106,20.024,0.042647
20.039,0.042647,14.106,20.039,0.042647
20.054,0.042647,14.106,20.054,0.042647
20.07,0.042647,14.106,20.07,0.042647
20.085,0.042647,14.106,20.085,0.042647
20.1,0.042647,14.106,20.1,0.042647
20.115,0.042647,14.106,20.115,0.042647
20.131,0.042647,14.106,20.131,0.042647
20.146,0.042647,14.106,20.146,0.042647
20.161,0.042647,14.106,20.161,0.042647
20.177,0.042647,14.106,20.177,0.042647
20.192,0.042647,14.106,20.192,0.042647
20.208,0.042647,14.106,20.208,0.042647
20.223,0.042647,14.106,20.223,0.042647
20.238,0.042647,14.106,20.238,0.042647
20.254,0.042647,14.106,20.254,0.042647
20.269,0.042647,14.106,20.269,0.042647
20.285,0.042647,14.106,20.285,0.042647
20.3,0.042647,14.106,20.3,0.042647
20.316,0.042647,14.106,20.316,0.042647
20.332,0.042647,14.106,20.332,0.042647
20.347,0.042647,14.106,20.347,0.042647
20.363,0.042647,14.106,20.363,0.042647
20.378,0.042647,14.106,20.378,0.042647
20.394,0.042647,14.106,20.394,0.042647
20.41,0.042647,14.106,20.41,0.042647
20.425,0.042647,14.106,20.425,0.042647
20.441,0.042647,14.106,20.441,0.042647
20.457,0.042647,14.106,20.457,0.042647
20.473,0.042647,14.106,20.473,0.042647
20.488,0.042647,14.106,20.488,0.042647
20.504,0.042647,14.106,20.504,0.042647
20.52,0.042647,14.106,20.52,0.042647
20.536,0.042647,14.106,20.536,0.042647
20.552,0.042647,14.106,20.552,0.042647
20.568,0.042647,14.106,20.568,0.042647
20.584,0.042647,14.106,20.584,0.042647
20.6,0.042647,14.106,20.6,0.042647
20.616,0.042647,14.106,20.616,0.042647
20.632,0.042647,14.106,20.632,0.042647
20.648,0.042647,14.106,20.648,0.042647
20.664,0.042647,14.106,20.664,0.042647
20.68,0.042647,14.106,20.68,0.042647
20.696,0.042647,14.106,20.696,0.042647
20.712,0.042647,14.106,20.712,0.042647
20.728,0.042647,14.106,20.728,0.042647
20.744,0.042647,14.106,20.744,0.042647
20.761,0.042647,14.106,20.761,0.042647
20.777,0.042647,14.106,20.777,0.042647
20.793,0.042647,14.106,20.793,0.042647
20.809,0.042647,14.106,20.809,0.042647
20.826,0.042647,14.106,20.826,0.042647
20.842,0.042647,14.106,20.842,0.042647
20.858,0.042647,14.106,20.858,0.042647
20.875,0.042647,14.106,20.875,0.042647
20.891,0.042647,14.106,20.891,0.042647
20.908,0.042647,14.106,20.908,0.042647
20.924,0.042647,14.106,20.924,0.042647
20.941,0.042647,14.106,20.941,0.042647
20.957,0.042647,14.106,20.957,0.042647
20.974,0.042647,14.106,20.974,0.042647
20.99,0.042647,14.106,20.99,0.042647
21.007,0.042647,14.106,21.007,0.042647
21.024,0.042647,14.106,21.024,0.042647
21.04,0.042647,14.106,21.04,0.042647
21.057,0.042647,14.106,21.057,0.042647
21.074,0.042647,14.106,21.074,0.042647
21.091,0.042647,14.106,21.091,0.042647
21.107,0.042647,14.106,21.107,0.042647
21.124,0.042647,14.106,21.124,0.042647
21.141,0.042647,14.106,21.141,0.042647
21.158,0.042647,14.106,21.158,0.042647
21.175,0.042647,14.106,21.175,0.042647
21.192,0.042647,14.106,21.192,0.042647
21.209,0.042647,14.106,21.209,0.042647
21.226,0.042647,14.106,21.226,0.042647
21.243,0.042647,14.106,21.243,0.042647
21.26,0.042647,14.106,21.26,0.042647
21.277,0.042647,14.106,21.277,0.042647
21.294,0.042647,14.106,21.294,0.042647
21.312,0.042647,14.106,21.312,0.042647
21.329,0.042647,14.106,21.329,0.042647
21.346,0.042647,14.106,21.346,0.042647
21.363,0.042647,14.106,21.363,0.042647
21.381,0.042647,14.106,21.381,0.042647
21.398,0.042647,14.106,21.398,0.042647
21.415,0.042647,14.106,21.415,0.042647
21.433,0.042647,14.106,21.433,0.042647
21.45,0.042647,14.106,21.45,0.042647
21.468,0.042647,14.106,21.468,0.042647
21.485,0.042647,14.106,21.485,0.042647
21.503,0.042647,14.106,21.503,0.042647
21.521,0.042647,14.106,21.521,0.042647
21.538,0.042647,14.106,21.538,0.042647
21.556,0.042647,14.106,21.556,0.042647
21.574,0.042647,14.106,21.574,0.042647
21.592,0.042647,14.106,21.592,0.042647
21.609,0.042647,14.106,21.609,0.042647
21.627,0.042647,14.106,21.627,0.042647
21.645,0.042647,14.106,21.645,0.042647
21.663,0.042647,14.106,21.663,0.042647
21.681,0.042647,14.106,21.681,0.042647
21.699,0.042647,14.106,21.699,0.042647
21.717,0.042647,14.106,21.717,0.042647
21.735,0.042647,14.106,21.735,0.042647
21.753,0.042647,14.106,21.753,0.042647
21.772,0.042647,14.106,21.772,0.042647
21.79,0.042647,14.106,21.79,0.042647
21.808,0.042647,14.106,21.808,0.042647
21.826,0.042647,14.106,21.826,0.042647
21.845,0.042647,14.106,21.845,0.042647
21.863,0.042647,14.106,21.863,0.042647
21.882,0.042647,14.106,21.882,0.042647
21.9,0.042647,14.106,21.9,0.042647
21.919,0.042647,14.106,21.919,0.042647
21.937,0.042647,14.106,21.937,0.042647
21.956,0.042647,14.106,21.956,0.042647
21.974,0.042647,14.106,21.974,0.042647
21.993,0.042647,14.106,21.993,0.042647
22.012,0.042647,14.106,22.012,0.042647
22.031,0.042647,14.106,22.031,0.042647
22.049,0.042647,14.106,22.049,0.042647
22.068,0.042647,14.106,22.068,0.042647
22.087,0.042647,14.106,22.087,0.042647
22.106,0.042647,14.106,22.106,0.042647
22.125,0.042647,14.106,22.125,0.042647
22.144,0.042647,14.106,22.144,0.042647
22.163,0.042647,14.106,22.163,0.042647
22.183,0.042647,14.106,22.183,0.042647
22.202,0.042647,14.106,22.202,0.042647
22.221,0.042647,14.106,22.221,0.042647
22.24,0.042647,14.106,22.24,0.042647
22.26,0.042647,14.106,22.26,0.042647
22.279,0.042647,14.106,22.279,0.042647
22.299,0.042647,14.106,22.299,0.042647
22.318,0.042647,14.106,22.318,0.042647
22.338,0.042647,14.106,22.338,0.042647
22.357,0.042647,14.106,22.357,0.042647
22.377,0.042647,14.106,22.377,0.042647
22.397,0.042647,14.106,22.397,0.042647
22.417,0.042647,14.106,22.417,0.042647
22.436,0.042647,14.106,22.436,0.042647
22.456,0.042647,14.106,22.456,0.042647
22.476,0.042647,14.106,22.476,0.042647
22.496,0.042647,14.106,22.496,0.042647
22.516,0.042647,14.106,22.516,0.042647
22.537,0.042647,14.106,22.537,0.042647
22.557,0.042647,14.106,22.557,0.042647
22.577,0.042647,14.106,22.577,0.042647
22.597,0.042647,14.106,22.597,0.042647
22.618,0.042647,14.106,22.618,0.042647
22.638,0.042647,14.106,22.638,0.042647
22.658,0.042647,14.106,22.658,0.042647
22.679,0.042647,14.106,22.679,0.042647
22.699,0.042647,14.106,22.699,0.042647
22.72,0.042647,14.106,22.72,0.042647
22.741,0.042647,14.106,22.741,0.042647
22.762,0.042647,14.106,22.762,0.042647
22.782,0.042647,14.106,22.782,0.042647
22.803,0.042647,14.106,22.803,0.042647
22.824,0.042647,14.106,22.824,0.042647
22.845,0.042647,14.106,22.845,0.042647
22.866,0.042647,14.106,22.866,0.042647
22.887,0.042647,14.106,22.887,0.042647
22.909,0.042647,14.106,22.909,0.042647
22.93,0.042647,14.106,22.93,0.042647
22.951,0.042647,14.106,22.951,0.042647
22.972,0.042647,14.106,22.972,0.042647
22.994,0.042647,14.106,22.994,0.042647
23.015,0.042647,14.106,23.015,0.042647
23.037,0.042647,14.106,23.037,0.042647
23.059,0.042647,14.106,23.059,0.042647
23.08,0.042647,14.106,23.08,0.042647
23.102,0.042647,14.106,23.102,0.042647
23.124,0.042647,14.106,23.124,0.042647
23.146,0.042647,14.106,23.146,0.042647
23.168,0.042647,14.106,23.168,0.042647
23.19,0.042647,14.106,23.19,0.042647
23.212,0.042647,14.106,23.212,0.042647
23.234,0.042647,14.106,23.234,0.042647
23.257,0.042647,14.106,23.257,0.042647
